iter	RMSE
385	0.02083574728
386	0.02077234579
387	0.02070564647
388	0.02064432502
389	0.02059002576
390	0.02052587017
391	0.02046550553
392	0.02041221592
393	0.02035390963
394	0.02029272714
395	0.02023643412
396	0.02017987004
397	0.02012253456
398	0.02007442912
399	0.02002736413
400	0.01997228323
401	0.01992072153
402	0.0198696083
403	0.0198154463
404	0.01976225224
405	0.01971036874
406	0.01965724356
407	0.01961236254
408	0.01955653711
409	0.01950682833
410	0.01946786043
411	0.01941942386
412	0.01936572135
413	0.01931192033
414	0.01925893188
415	0.01921113725
416	0.01916406672
417	0.01911351133
418	0.01906715633
419	0.01902401085
420	0.01897662604
421	0.01893398618
422	0.01889333817
423	0.01885069227
424	0.01880141278
425	0.01875346647
426	0.0187054608
427	0.01865875336
428	0.01861513586
429	0.01857121003
430	0.01852324669
431	0.01847582785
432	0.01843069352
433	0.01838388309
434	0.0183397571
435	0.01829944929
436	0.01825462208
437	0.01821825083
438	0.01817392881
439	0.01813129654
440	0.01808523999
441	0.01804166266
442	0.01800378453
443	0.01795984028
444	0.01791591219
445	0.01787105984
446	0.01783178433
447	0.01779724417
448	0.01775306463
449	0.01771131281
450	0.01766751542
451	0.0176264961
452	0.01759221484
453	0.01755452334
454	0.0175161762
455	0.01748394267
456	0.01744690114
457	0.01741549168
458	0.01738274869
459	0.01734242765
460	0.01730161579
461	0.0172659448
462	0.01723184813
463	0.01719757087
464	0.01715670118
465	0.01711508406
466	0.01708061586
467	0.01704261981
468	0.01700877629
469	0.01697526333
470	0.01694422608
471	0.01691668793
472	0.01688485297
473	0.01684895315
474	0.01682187873
475	0.01678793135
476	0.01675628487
477	0.01672522444
478	0.01669055592
479	0.01665736411
480	0.01661421294
481	0.01658202813
482	0.01655307239
483	0.01652133432
484	0.01648932811
485	0.01645625867
486	0.01642195517
487	0.0163812713
488	0.0163505844
489	0.01632228877
490	0.01629096022
491	0.01626146319
492	0.0162306048
493	0.01619198157
494	0.01616282417
495	0.01613048075
496	0.0160987548
497	0.01606613537
498	0.01604101924
499	0.01601103114
500	0.0159880206
501	0.01596260607
502	0.01593346204
503	0.01590347021
504	0.01588226462
505	0.01585766441
506	0.01582495755
507	0.01580475813
508	0.01577016381
509	0.0157372501
510	0.01571218394
511	0.01568214348
512	0.01564848845
513	0.01561390884
514	0.01558305691
515	0.01555232942
516	0.01552733227
517	0.0154969346
518	0.01546780143
519	0.01544335793
520	0.01541771826
521	0.01538587232
522	0.01536332718
523	0.01533967358
524	0.01531505336
525	0.01528810593
526	0.01526082751
527	0.01523362331
528	0.01520894607
529	0.01518708394
530	0.0151613219
531	0.01513278112
532	0.01510730951
533	0.01508318409
534	0.01505557085
535	0.01502172983
536	0.01499922579
537	0.01496960363
538	0.01494406512
539	0.01491381518
540	0.01488976071
541	0.01485989219
542	0.01483580612
543	0.01480462304
544	0.01477994917
545	0.01475353206
546	0.0147350358
547	0.01470948316
548	0.01468614939
549	0.01466856325
550	0.01464436604
551	0.01462254604
552	0.01460278533
553	0.01457721491
554	0.01455432142
555	0.0145280863
556	0.01450527173
557	0.01448325671
558	0.01446141409
559	0.0144375187
560	0.01440798053
561	0.01438516877
562	0.01436202789
563	0.0143366818
564	0.01431488502
565	0.01429182857
566	0.01427007511
567	0.01424484698
568	0.01422080157
569	0.01419871687
570	0.01417419585
571	0.01415511357
572	0.01413384776
573	0.01410820334
574	0.01409106112
575	0.01407126246
576	0.0140473945
577	0.01402178624
578	0.01399839137
579	0.01397648997
580	0.013954016
581	0.01393268096
582	0.01391381201
583	0.01389543874
584	0.01387260218
585	0.01385121283
586	0.01383340785
587	0.01381169549
588	0.01379122723
589	0.01377423167
590	0.01375591752
591	0.01373995342
592	0.01372403506
593	0.01370617344
594	0.01368892398
595	0.01367008421
596	0.01364510081
597	0.013618795
598	0.01360234421
599	0.01357743734
600	0.01356060985
601	0.01354423241
602	0.01352655132
603	0.01350500464
604	0.01348559496
605	0.01346466257
606	0.01344389522
607	0.01342498001
608	0.01340480224
609	0.01338157898
610	0.01335781286
611	0.0133409937
612	0.01332135044
613	0.0132992944
614	0.01327966637
615	0.01326400359
616	0.01324792677
617	0.01323198397
618	0.01321606216
619	0.01319762684
620	0.01317800272
621	0.01316349173
622	0.01314327064
623	0.01312628148
624	0.01310477542
625	0.01308742701
626	0.01306976578
627	0.01305523651
628	0.01303583378
629	0.01301564816
630	0.0129994834
631	0.01297659883
632	0.01295739538
633	0.01293920417
634	0.01291913396
635	0.01290737397
636	0.0128919775
637	0.01287511751
638	0.01285749995
639	0.0128386963
640	0.01282201574
641	0.01280731143
642	0.01278909632
643	0.0127730155
644	0.01275138538
645	0.01273616143
646	0.01271996846
647	0.01270660002
648	0.01269231063
649	0.01267546271
650	0.01266316497
651	0.01264479821
652	0.01263036443
653	0.01261207118
654	0.01259551606
655	0.0125779003
656	0.01256138902
657	0.01254462837
658	0.01252955147
659	0.01251619437
660	0.01250095272
661	0.01248423335
662	0.01246975923
663	0.01245380239
664	0.01243473221
665	0.01241434666
666	0.01240032179
667	0.01238433615
668	0.01236949696
669	0.01235485523
670	0.01234002543
671	0.01232502243
672	0.01230989928
673	0.0122962202
674	0.01227675265
675	0.01226156918
676	0.01224790883
677	0.01223126435
678	0.01221785604
679	0.01220436201
680	0.01218432486
681	0.01216745147
682	0.01215093565
683	0.01213629368
684	0.01212167901
685	0.01210662737
686	0.01209037946
687	0.01207261291
688	0.01205640406
689	0.01204256199
690	0.01202805306
691	0.01201368351
692	0.01199591644
693	0.01198278546
694	0.01196709878
695	0.01195039061
696	0.01193784857
697	0.01192304455
698	0.01190554195
699	0.01188783139
700	0.01187278748
701	0.0118573905
702	0.01184160005
703	0.01182871587
704	0.01181273567
705	0.01179668024
706	0.01178005741
707	0.01176583448
708	0.01175051432
709	0.01173865821
710	0.01172400471
711	0.01171350771
712	0.01169683856
713	0.01168525581
714	0.01167415541
715	0.01166344362
716	0.01165205106
717	0.01163640045
718	0.01161916077
719	0.0116043972
720	0.01159131611
721	0.01157706116
722	0.01156534824
723	0.01155486635
724	0.01154029389
725	0.0115261258
726	0.01151059432
727	0.01149536576
728	0.01148432642
729	0.01146958637
730	0.011457179
731	0.01144612592
732	0.01143458117
733	0.01142038179
734	0.01140589722
735	0.0113925405
736	0.01137668713
737	0.01136244371
738	0.01135271772
739	0.01133766103
740	0.01132102021
741	0.01131125741
742	0.01129767885
743	0.01128270164
744	0.0112727125
745	0.01126096059
746	0.01125181086
747	0.01124087779
748	0.01122837051
749	0.01121112713
750	0.01119835325
751	0.01118777671
752	0.01117615323
753	0.01116511756
754	0.01115573214
755	0.01114481393
756	0.01113179493
757	0.01111780393
758	0.01110559768
759	0.01109314579
760	0.01108345867
761	0.01107073964
762	0.01106027617
763	0.01104735882
764	0.01103545438
765	0.01102199744
766	0.01100950087
767	0.01099768016
768	0.01098523235
769	0.01097311524
770	0.01096204545
771	0.01095094612
772	0.01093916852
773	0.01092540626
774	0.01091560163
775	0.01090415459
776	0.01089397087
777	0.01088413961
778	0.01087229672
779	0.01086010745
780	0.01084801425
781	0.01083738952
782	0.01082496857
783	0.01081166996
784	0.01080022412
785	0.01078888318
786	0.01078049335
787	0.01077087315
788	0.01075977585
789	0.0107485977
790	0.010736396
791	0.01072393569
792	0.01071296587
793	0.01070199203
794	0.01069151761
795	0.0106821536
796	0.01067057052
797	0.01065930523
798	0.01064748726
799	0.01063708358
800	0.01062676256
801	0.01061829126
802	0.01060900436
803	0.01059720487
804	0.01058667165
805	0.01057574925
806	0.01056535412
807	0.01055597513
808	0.01054667992
809	0.01053472127
810	0.01052704017
811	0.0105192027
812	0.01050947298
813	0.01050363757
814	0.01049389985
815	0.01048442758
816	0.01047292014
817	0.01046213679
818	0.01045035037
819	0.01044086635
820	0.01042986687
821	0.01042143773
822	0.01041220735
823	0.01040205632
824	0.01039417449
825	0.01038605571
826	0.01037786824
827	0.01036647015
828	0.0103573834
829	0.01034684842
830	0.01033725854
831	0.01032954888
832	0.010318095
833	0.01031024059
834	0.01030130228
835	0.01029247163
836	0.01028396544
837	0.01027561577
838	0.0102661128
839	0.01025660925
840	0.01024565862
841	0.01023728692
842	0.01023118272
843	0.01022324966
844	0.01021451259
845	0.01020682579
846	0.01019764342
847	0.01018923839
848	0.01018147024
849	0.01017370741
850	0.01016444843
851	0.01015569167
852	0.01014452205
853	0.01013430906
854	0.01012603934
855	0.01011992458
856	0.01010874631
857	0.01010243645
858	0.01009444882
859	0.01008704294
860	0.01007573694
861	0.01006795952
862	0.01005988713
863	0.01005111423
864	0.0100427489
865	0.01003773087
866	0.01002968275
867	0.01002318981
868	0.0100119218
869	0.01000331626
870	0.009990511151
871	0.009983502906
872	0.009975856304
873	0.009967960538
874	0.00995895154
875	0.009952015696
876	0.009941417241
877	0.009933583361
878	0.00992580896
879	0.00991847919
880	0.009908954843
881	0.009899385428
882	0.009890379708
883	0.00988170064
884	0.009873591167
885	0.009867119923
886	0.009859095121
887	0.009852558021
888	0.009844479865
889	0.009837744089
890	0.009830847663
891	0.009821367771
892	0.00981557916
893	0.009809986242
894	0.00980428568
895	0.009797271657
896	0.009790244343
897	0.00977780662
898	0.009768497238
899	0.009762212844
900	0.009756266335
901	0.009749531536
902	0.00974497691
903	0.009738424083
904	0.009728834629
905	0.009719241814
906	0.009713933878
907	0.009709623558
908	0.009699898813
909	0.009691696637
910	0.009683656072
911	0.009675557014
912	0.009666898514
913	0.009659224395
914	0.009649854299
915	0.009642802614
916	0.009635973681
917	0.009628748779
918	0.009618493322
919	0.009612536365
920	0.00960949762
921	0.009602802772
922	0.00959766102
923	0.009591592091
924	0.009584971658
925	0.0095767668
926	0.009571044901
927	0.009566150648
928	0.009559895797
929	0.009553751298
930	0.009544176676
931	0.009537172346
932	0.009529969988
933	0.009524458037
934	0.009519534541
935	0.00951250627
936	0.00950574536
937	0.009501916581
938	0.009496159909
939	0.00948647236
940	0.009482896467
941	0.009477483219
942	0.009467009892
943	0.009460904146
944	0.009455118314
945	0.009445953899
946	0.009438178821
947	0.009429762787
948	0.00942504238
949	0.009419879048
950	0.009415768734
951	0.009409775662
952	0.009404280254
953	0.009399486746
954	0.009394159297
955	0.009385966121
956	0.009381029445
957	0.009375578148
958	0.009371652163
959	0.009365609291
960	0.009362478853
961	0.009353620688
962	0.009348001005
963	0.009338512617
964	0.009333939155
965	0.009324650229
966	0.009319285075
967	0.009314214882
968	0.00930879528
969	0.00930036242
970	0.009295971732
971	0.00929084992
972	0.009287845241
973	0.009283060716
974	0.009275812418
975	0.009268663086
976	0.009262194618
977	0.009259116286
978	0.009254447827
979	0.009245348734
980	0.009239724905
981	0.009232329231
982	0.009226783079
983	0.009221532991
984	0.009216544057
985	0.009211981384
986	0.009204223936
987	0.009200577715
988	0.009190026061
989	0.009185696247
990	0.009180964744
991	0.009174325458
992	0.009166154187
993	0.009158921881
994	0.009154484964
995	0.009147192022
996	0.009142458513
997	0.009136807442
998	0.009130742778
999	0.009121729338
1000	0.009116902303
1001	0.009113370519
1002	0.009103431545
1003	0.009094595281
1004	0.009086251089
1005	0.009083170736
1006	0.009075541625
1007	0.009069371776
1008	0.009062664642
1009	0.009054601885
1010	0.009048189881
1011	0.00904351136
1012	0.009037380984
1013	0.009030021867
1014	0.009026808358
1015	0.009019696055
1016	0.009012467091
1017	0.009008341625
1018	0.009002805059
1019	0.008996281216
1020	0.008989166405
1021	0.008984603997
1022	0.008979779435
1023	0.008974367261
1024	0.00896699171
1025	0.008960587646
1026	0.008957344365
1027	0.00895430027
1028	0.008948222898
1029	0.008940831083
1030	0.008936267397
1031	0.00893023823
1032	0.008924631354
1033	0.008917504702
1034	0.008910275062
1035	0.008906772883
1036	0.008900520303
1037	0.008894789919
1038	0.008888685978
1039	0.008880873301
1040	0.008874050644
1041	0.008869829332
1042	0.008864190502
1043	0.00885897281
1044	0.008854741513
1045	0.008850737588
1046	0.008845841464
1047	0.008838368896
1048	0.008833322654
1049	0.008828884259
1050	0.008825151483
1051	0.008820948287
1052	0.008816471365
1053	0.008808891044
1054	0.008800541209
1055	0.008794632657
1056	0.008790430258
1057	0.008783541134
1058	0.008776974168
1059	0.008770400102
1060	0.008766505575
1061	0.008760293228
1062	0.008754425906
1063	0.008750393595
1064	0.008744334514
1065	0.00873795382
1066	0.008731885199
1067	0.008725700275
1068	0.008717770379
1069	0.008711488223
1070	0.008704906399
1071	0.008699627802
1072	0.008695337808
1073	0.008688455665
1074	0.008683893948
1075	0.008679895164
1076	0.008674910057
1077	0.008666659874
1078	0.008659891836
1079	0.00865362998
1080	0.008647604053
1081	0.008644157013
1082	0.008637079373
1083	0.008632369183
1084	0.008627320908
1085	0.008621989325
1086	0.008615860121
1087	0.008612414562
1088	0.008607517203
1089	0.008602366544
1090	0.008595616213
1091	0.008589365814
1092	0.008585730602
1093	0.008581119968
1094	0.008576156285
1095	0.008571496757
1096	0.008565022532
1097	0.008560469059
1098	0.008556726221
1099	0.008550168815
1100	0.008547061852
1101	0.008540997328
1102	0.008535993994
1103	0.008529433891
1104	0.008524202965
1105	0.00851909372
1106	0.008513472981
1107	0.00850709901
1108	0.008501968437
1109	0.008498370421
1110	0.008490565873
1111	0.008486107609
1112	0.008482816192
1113	0.008477339556
1114	0.008474867752
1115	0.008468036136
1116	0.008460522589
1117	0.00845413744
1118	0.008449844713
1119	0.008443648791
1120	0.008437508149
1121	0.008430978558
1122	0.008426497039
1123	0.008422227725
1124	0.008415648777
1125	0.008410442775
1126	0.008405875017
1127	0.008401830598
1128	0.008398082341
1129	0.008394466871
1130	0.008386732353
1131	0.008383357056
1132	0.008376668977
1133	0.008370064054
1134	0.008364542128
1135	0.008358379215
1136	0.0083540043
1137	0.008349716225
1138	0.00834543181
1139	0.008341702328
1140	0.008338750782
1141	0.008332579461
1142	0.008328212797
1143	0.008322046024
1144	0.008315177676
1145	0.008309102648
1146	0.008303388412
1147	0.008299662084
1148	0.008293353728
1149	0.008287263045
1150	0.008280024225
1151	0.008275783496
1152	0.008271788126
1153	0.008266052536
1154	0.008260375764
1155	0.008253406463
1156	0.008249479515
1157	0.008242713627
1158	0.008235803515
1159	0.008230838012
1160	0.008225223623
1161	0.008221935694
1162	0.008216890111
1163	0.008210892606
1164	0.008206934005
1165	0.008202959131
1166	0.00819781368
1167	0.008194662068
1168	0.008187724218
1169	0.008184321065
1170	0.008180138605
1171	0.008176181796
1172	0.008170234011
1173	0.008166895843
1174	0.008163601949
1175	0.008157736608
1176	0.00815193012
1177	0.008145167256
1178	0.008141366955
1179	0.00813779789
1180	0.008132403759
1181	0.008128873277
1182	0.008124870847
1183	0.008121404021
1184	0.008117655552
1185	0.008112945232
1186	0.008109058849
1187	0.008103535956
1188	0.008096850508
1189	0.008093375608
1190	0.008089958717
1191	0.008087124452
1192	0.008083870396
1193	0.008077208395
1194	0.008074663254
1195	0.008069479239
1196	0.008063780713
1197	0.008061325163
1198	0.008056704386
1199	0.008051493971
1200	0.008046346989
1201	0.008038878293
1202	0.008034454148
1203	0.008030075726
1204	0.008025709077
1205	0.00802031681
1206	0.008017823884
1207	0.00801249213
1208	0.008008934046
1209	0.008003452333
1210	0.007999174833
1211	0.007997018472
1212	0.0079897171
1213	0.007986894364
1214	0.007979687234
1215	0.007975049284
1216	0.007968135722
1217	0.007962766605
1218	0.007957420415
1219	0.007954617438
1220	0.007948023718
1221	0.007943082819
1222	0.007939855024
1223	0.007934106271
1224	0.007930383191
1225	0.007924548681
1226	0.00792170421
1227	0.007917527186
1228	0.007912279752
1229	0.007909121116
1230	0.007903037179
1231	0.007897463763
1232	0.0078933827
1233	0.007889950482
1234	0.007884799417
1235	0.007882142865
1236	0.00787833264
1237	0.007873240091
1238	0.007867323434
1239	0.007864562112
1240	0.007861020347
1241	0.007858384136
1242	0.007856214771
1243	0.007851191793
1244	0.007846369164
1245	0.007843760662
1246	0.007837906728
1247	0.007835149964
1248	0.007828255027
1249	0.007826131497
1250	0.007821927236
1251	0.007817002516
1252	0.007812297544
1253	0.007808409784
1254	0.00780512085
1255	0.00780026474
1256	0.007795091202
1257	0.007792049557
1258	0.007790002502
1259	0.007784417821
1260	0.007779311262
1261	0.007774264244
1262	0.007771612155
1263	0.007768968283
1264	0.007765228189
1265	0.007762242963
1266	0.007759662363
1267	0.007755100171
1268	0.007751710674
1269	0.007746981634
1270	0.007741563506
1271	0.007737084734
1272	0.007731386989
1273	0.007726969327
1274	0.007721641244
1275	0.007718326156
1276	0.007715566326
1277	0.007712364523
1278	0.007709248362
1279	0.007705923954
1280	0.007701550619
1281	0.007697807187
1282	0.007693170745
1283	0.007689488862
1284	0.007686254681
1285	0.007681675998
1286	0.007678202495
1287	0.007676264651
1288	0.007672994917
1289	0.007670513145
1290	0.007665646866
1291	0.007662396941
1292	0.007659530745
1293	0.007655542223
1294	0.007653077857
1295	0.007648092531
1296	0.007645159047
1297	0.007642684529
1298	0.007638449681
1299	0.007636532992
1300	0.00763346998
1301	0.00762965683
1302	0.007626841307
1303	0.007621568909
1304	0.007618813201
1305	0.007614381862
1306	0.007612480207
1307	0.007607748655
1308	0.00760289775
1309	0.007600111609
1310	0.007596336723
1311	0.007590030916
1312	0.007586982899
1313	0.007582430174
1314	0.007577612739
1315	0.007573962656
1316	0.007569488283
1317	0.007567267263
1318	0.007562886515
1319	0.007558163109
1320	0.007555383377
1321	0.007552999081
1322	0.007549364816
1323	0.00754770674
1324	0.007544096447
1325	0.00754171183
1326	0.007536311779
1327	0.007534015198
1328	0.007531875044
1329	0.007526271748
1330	0.007523576099
1331	0.00751961928
1332	0.007517262401
1333	0.007512541049
1334	0.007508111161
1335	0.007503602793
1336	0.00750121749
1337	0.00749627785
1338	0.007494112799
1339	0.007491554998
1340	0.007487508392
1341	0.007484156678
1342	0.007482196478
1343	0.007480438686
1344	0.007475988401
1345	0.007474201419
1346	0.007469947281
1347	0.007464784471
1348	0.007462850073
1349	0.007460705515
1350	0.007456612356
1351	0.007453657708
1352	0.007449361054
1353	0.007445511976
1354	0.007443148273
1355	0.007438101335
1356	0.007435225792
1357	0.00743270832
1358	0.007428919436
1359	0.007424714091
1360	0.007422262692
1361	0.007419962896
1362	0.007415753541
1363	0.007413678869
1364	0.007409642887
1365	0.007405894098
1366	0.007401625048
1367	0.007399612132
1368	0.007394429519
1369	0.007389452279
1370	0.007387504937
1371	0.007384690257
1372	0.007380466239
1373	0.007376821452
1374	0.007373289174
1375	0.007370534733
1376	0.007366328213
1377	0.007362480403
1378	0.007359110246
1379	0.007356231468
1380	0.007352087617
1381	0.007348066279
1382	0.00734665977
1383	0.007341863755
1384	0.007337782779
1385	0.007336074822
1386	0.007331996675
1387	0.007328765027
1388	0.007324978354
1389	0.007321831408
1390	0.007320097951
1391	0.007315998384
1392	0.007312856127
1393	0.007310226574
1394	0.007308457576
1395	0.007306639765
1396	0.007303218415
1397	0.007299519439
1398	0.007297204308
1399	0.007294140246
1400	0.007290256129
1401	0.007286617579
1402	0.007283268621
1403	0.007281445481
1404	0.007277511621
1405	0.007274508064
1406	0.007270649526
1407	0.00726769187
1408	0.007264497879
1409	0.007262768266
1410	0.007258979781
1411	0.007255070663
1412	0.007251525183
1413	0.007249740835
1414	0.007245903696
1415	0.00724403889
1416	0.007241419379
1417	0.007239666666
1418	0.007233840636
1419	0.007230134946
1420	0.007226520075
1421	0.007225079132
1422	0.007220460327
1423	0.007218527175
1424	0.00721681392
1425	0.007212998016
1426	0.007209964257
1427	0.007208402787
1428	0.007206753029
1429	0.007203173005
1430	0.007200983687
1431	0.007196967435
1432	0.007192193716
1433	0.007188856797
1434	0.007184132713
1435	0.007179562831
1436	0.007173883248
1437	0.007171268626
1438	0.007167637502
1439	0.007164129552
1440	0.00716277406
1441	0.007158874185
1442	0.007157275442
1443	0.007155696169
1444	0.007152262873
1445	0.007146676859
1446	0.007142714237
1447	0.00713863333
1448	0.007134598959
1449	0.007131961738
1450	0.007128574094
1451	0.00712680959
1452	0.007123415822
1453	0.007120077832
1454	0.007118684296
1455	0.007114718211
1456	0.007112600844
1457	0.007108682263
1458	0.007104792411
1459	0.007101522877
1460	0.007099929115
1461	0.007096115577
1462	0.007093690423
1463	0.007089884468
1464	0.007086123355
1465	0.007082408037
1466	0.007079289533
1467	0.00707605783
1468	0.00707439896
1469	0.007070072218
1470	0.007066857989
1471	0.007062877475
1472	0.007061275716
1473	0.007057243416
1474	0.007054547823
1475	0.00705297063
1476	0.007051090599
1477	0.007048952604
1478	0.007047339761
1479	0.007045775741
1480	0.007041852282
1481	0.007037970437
1482	0.007034351609
1483	0.007031144844
1484	0.007027751364
1485	0.007023232599
1486	0.007021348981
1487	0.007018718303
1488	0.007015157709
1489	0.007010970638
1490	0.007007535431
1491	0.007003763062
1492	0.007000857827
1493	0.006998633801
1494	0.006997118577
1495	0.006995013364
1496	0.006991895384
1497	0.006989634089
1498	0.006988207184
1499	0.006984201113
